category,report_type,stock_symbol,year,month,value_type
foreign_institutions_quarterly,shareholding,M&M,2022,6,0.37939999999999996
foreign_institutions_quarterly,shareholding,M&M,2022,9,0.38270000000000004
foreign_institutions_quarterly,shareholding,M&M,2022,12,0.39159999999999995
foreign_institutions_quarterly,shareholding,M&M,2023,3,0.3924
foreign_institutions_quarterly,shareholding,M&M,2023,6,0.4014
foreign_institutions_quarterly,shareholding,M&M,2023,9,0.40259999999999996
foreign_institutions_quarterly,shareholding,M&M,2023,12,0.4086
foreign_institutions_quarterly,shareholding,M&M,2024,3,0.4175
foreign_institutions_quarterly,shareholding,M&M,2024,6,0.419
foreign_institutions_quarterly,shareholding,M&M,2024,9,0.4118
domestic_institutions_quarterly,shareholding,M&M,2021,12,0.2781
domestic_institutions_quarterly,shareholding,M&M,2022,3,0.2878
domestic_institutions_quarterly,shareholding,M&M,2022,6,0.2893
domestic_institutions_quarterly,shareholding,M&M,2022,9,0.285
domestic_institutions_quarterly,shareholding,M&M,2022,12,0.2772
domestic_institutions_quarterly,shareholding,M&M,2023,3,0.2766
domestic_institutions_quarterly,shareholding,M&M,2023,6,0.26890000000000003
domestic_institutions_quarterly,shareholding,M&M,2023,9,0.26789999999999997
domestic_institutions_quarterly,shareholding,M&M,2023,12,0.2626
domestic_institutions_quarterly,shareholding,M&M,2024,3,0.2613
domestic_institutions_quarterly,shareholding,M&M,2024,6,0.2618
domestic_institutions_quarterly,shareholding,M&M,2024,9,0.2704
government_quarterly,shareholding,M&M,2021,12,0.0007000000000000001
government_quarterly,shareholding,M&M,2022,3,0.0007000000000000001
government_quarterly,shareholding,M&M,2022,6,0.0007000000000000001
government_quarterly,shareholding,M&M,2022,9,0.0007000000000000001
government_quarterly,shareholding,M&M,2022,12,0.0007000000000000001
government_quarterly,shareholding,M&M,2023,3,0.0007000000000000001
government_quarterly,shareholding,M&M,2023,6,0.0007000000000000001
government_quarterly,shareholding,M&M,2023,9,0.0007000000000000001
government_quarterly,shareholding,M&M,2023,12,0.0007000000000000001
government_quarterly,shareholding,M&M,2024,3,0.0007000000000000001
government_quarterly,shareholding,M&M,2024,6,0.0007000000000000001
government_quarterly,shareholding,M&M,2024,9,0.0007000000000000001
public_quarterly,shareholding,M&M,2021,12,0.09949999999999999
public_quarterly,shareholding,M&M,2022,3,0.10400000000000001
public_quarterly,shareholding,M&M,2022,6,0.0966
public_quarterly,shareholding,M&M,2022,9,0.0983
public_quarterly,shareholding,M&M,2022,12,0.0977
public_quarterly,shareholding,M&M,2023,3,0.0981
public_quarterly,shareholding,M&M,2023,6,0.0971
public_quarterly,shareholding,M&M,2023,9,0.0973
public_quarterly,shareholding,M&M,2023,12,0.0971
public_quarterly,shareholding,M&M,2024,3,0.09699999999999999
public_quarterly,shareholding,M&M,2024,6,0.09570000000000001
public_quarterly,shareholding,M&M,2024,9,0.0944
others_quarterly,shareholding,M&M,2021,12,0.0403
others_quarterly,shareholding,M&M,2022,3,0.0397
others_quarterly,shareholding,M&M,2022,6,0.0395
others_quarterly,shareholding,M&M,2022,9,0.0392
others_quarterly,shareholding,M&M,2022,12,0.0388
others_quarterly,shareholding,M&M,2023,3,0.0385
others_quarterly,shareholding,M&M,2023,6,0.0383
others_quarterly,shareholding,M&M,2023,9,0.038
others_quarterly,shareholding,M&M,2023,12,0.0377
others_quarterly,shareholding,M&M,2024,3,0.0375
others_quarterly,shareholding,M&M,2024,6,0.0373
others_quarterly,shareholding,M&M,2024,9,0.0369
No. of Shareholders,shareholding,M&M,2021,12,568603.0
No. of Shareholders,shareholding,M&M,2022,3,632816.0
No. of Shareholders,shareholding,M&M,2022,6,581288.0
No. of Shareholders,shareholding,M&M,2022,9,649341.0
No. of Shareholders,shareholding,M&M,2022,12,636956.0
No. of Shareholders,shareholding,M&M,2023,3,647141.0
No. of Shareholders,shareholding,M&M,2023,6,636984.0
No. of Shareholders,shareholding,M&M,2023,9,675621.0
No. of Shareholders,shareholding,M&M,2023,12,690006.0
No. of Shareholders,shareholding,M&M,2024,3,721672.0
No. of Shareholders,shareholding,M&M,2024,6,756259.0
No. of Shareholders,shareholding,M&M,2024,9,799531.0
Sales_profit-loss,profit-loss,MARUTI,2013,3,44304.0
Sales_profit-loss,profit-loss,MARUTI,2014,3,44542.0
Sales_profit-loss,profit-loss,MARUTI,2015,3,50801.0
Sales_profit-loss,profit-loss,MARUTI,2016,3,57589.0
Sales_profit-loss,profit-loss,MARUTI,2017,3,68085.0
Sales_profit-loss,profit-loss,MARUTI,2018,3,79809.0
Sales_profit-loss,profit-loss,MARUTI,2019,3,86068.0
Sales_profit-loss,profit-loss,MARUTI,2020,3,75660.0
Sales_profit-loss,profit-loss,MARUTI,2021,3,70372.0
Sales_profit-loss,profit-loss,MARUTI,2022,3,88330.0
Sales_profit-loss,profit-loss,MARUTI,2023,3,118410.0
Sales_profit-loss,profit-loss,MARUTI,2024,3,141858.0
Expenses_profit-loss,profit-loss,MARUTI,2013,3,39944.0
Expenses_profit-loss,profit-loss,MARUTI,2014,3,39232.0
Expenses_profit-loss,profit-loss,MARUTI,2015,3,43909.0
Expenses_profit-loss,profit-loss,MARUTI,2016,3,48565.0
Expenses_profit-loss,profit-loss,MARUTI,2017,3,57664.0
Expenses_profit-loss,profit-loss,MARUTI,2018,3,67692.0
Expenses_profit-loss,profit-loss,MARUTI,2019,3,75012.0
Expenses_profit-loss,profit-loss,MARUTI,2020,3,68305.0
Expenses_profit-loss,profit-loss,MARUTI,2021,3,64961.0
Expenses_profit-loss,profit-loss,MARUTI,2022,3,82578.0
Expenses_profit-loss,profit-loss,MARUTI,2023,3,105288.0
Expenses_profit-loss,profit-loss,MARUTI,2024,3,123232.0
Operating Profit,profit-loss,MARUTI,2013,3,4361.0
Operating Profit,profit-loss,MARUTI,2014,3,5310.0
Operating Profit,profit-loss,MARUTI,2015,3,6892.0
Operating Profit,profit-loss,MARUTI,2016,3,9024.0
Operating Profit,profit-loss,MARUTI,2017,3,10421.0
Operating Profit,profit-loss,MARUTI,2018,3,12118.0
Operating Profit,profit-loss,MARUTI,2019,3,11056.0
Operating Profit,profit-loss,MARUTI,2020,3,7355.0
Operating Profit,profit-loss,MARUTI,2021,3,5411.0
Operating Profit,profit-loss,MARUTI,2022,3,5752.0
Operating Profit,profit-loss,MARUTI,2023,3,13122.0
Operating Profit,profit-loss,MARUTI,2024,3,18626.0
OPM %,profit-loss,MARUTI,2013,3,0.1
OPM %,profit-loss,MARUTI,2014,3,0.12
OPM %,profit-loss,MARUTI,2015,3,0.14
OPM %,profit-loss,MARUTI,2016,3,0.16
OPM %,profit-loss,MARUTI,2017,3,0.15
OPM %,profit-loss,MARUTI,2018,3,0.15
OPM %,profit-loss,MARUTI,2019,3,0.13
OPM %,profit-loss,MARUTI,2020,3,0.1
OPM %,profit-loss,MARUTI,2021,3,0.08
OPM %,profit-loss,MARUTI,2022,3,0.07
OPM %,profit-loss,MARUTI,2023,3,0.11
OPM %,profit-loss,MARUTI,2024,3,0.13
Other Income_profit-loss,profit-loss,MARUTI,2013,3,797.0
Other Income_profit-loss,profit-loss,MARUTI,2014,3,724.0
Other Income_profit-loss,profit-loss,MARUTI,2015,3,817.0
Other Income_profit-loss,profit-loss,MARUTI,2016,3,1464.0
Other Income_profit-loss,profit-loss,MARUTI,2017,3,2399.0
Other Income_profit-loss,profit-loss,MARUTI,2018,3,2155.0
Other Income_profit-loss,profit-loss,MARUTI,2019,3,2664.0
Other Income_profit-loss,profit-loss,MARUTI,2020,3,3410.0
Other Income_profit-loss,profit-loss,MARUTI,2021,3,3046.0
Other Income_profit-loss,profit-loss,MARUTI,2022,3,1861.0
Other Income_profit-loss,profit-loss,MARUTI,2023,3,2415.0
Other Income_profit-loss,profit-loss,MARUTI,2024,3,4248.0
Interest,profit-loss,MARUTI,2013,3,198.0
Interest,profit-loss,MARUTI,2014,3,184.0
Interest,profit-loss,MARUTI,2015,3,218.0
Interest,profit-loss,MARUTI,2016,3,82.0
Interest,profit-loss,MARUTI,2017,3,89.0
Interest,profit-loss,MARUTI,2018,3,346.0
Interest,profit-loss,MARUTI,2019,3,76.0
Interest,profit-loss,MARUTI,2020,3,134.0
Interest,profit-loss,MARUTI,2021,3,102.0
Interest,profit-loss,MARUTI,2022,3,127.0
Interest,profit-loss,MARUTI,2023,3,252.0
Interest,profit-loss,MARUTI,2024,3,194.0
Depreciation,profit-loss,MARUTI,2013,3,1890.0
Depreciation,profit-loss,MARUTI,2014,3,2116.0
Depreciation,profit-loss,MARUTI,2015,3,2515.0
Depreciation,profit-loss,MARUTI,2016,3,2822.0
Depreciation,profit-loss,MARUTI,2017,3,2604.0
Depreciation,profit-loss,MARUTI,2018,3,2760.0
Depreciation,profit-loss,MARUTI,2019,3,3021.0
Depreciation,profit-loss,MARUTI,2020,3,3528.0
Depreciation,profit-loss,MARUTI,2021,3,3034.0
Depreciation,profit-loss,MARUTI,2022,3,2789.0
Depreciation,profit-loss,MARUTI,2023,3,4846.0
Depreciation,profit-loss,MARUTI,2024,3,5256.0
Profit before tax,profit-loss,MARUTI,2013,3,3070.0
Profit before tax,profit-loss,MARUTI,2014,3,3734.0
Profit before tax,profit-loss,MARUTI,2015,3,4976.0
Profit before tax,profit-loss,MARUTI,2016,3,7585.0
Profit before tax,profit-loss,MARUTI,2017,3,10127.0
Profit before tax,profit-loss,MARUTI,2018,3,11167.0
Profit before tax,profit-loss,MARUTI,2019,3,10624.0
Profit before tax,profit-loss,MARUTI,2020,3,7103.0
Profit before tax,profit-loss,MARUTI,2021,3,5321.0
Profit before tax,profit-loss,MARUTI,2022,3,4697.0
Profit before tax,profit-loss,MARUTI,2023,3,10438.0
Profit before tax,profit-loss,MARUTI,2024,3,17424.0
Tax %,profit-loss,MARUTI,2013,3,0.2
Tax %,profit-loss,MARUTI,2014,3,0.24
Tax %,profit-loss,MARUTI,2015,3,0.24
Tax %,profit-loss,MARUTI,2016,3,0.28
Tax %,profit-loss,MARUTI,2017,3,0.26
Tax %,profit-loss,MARUTI,2018,3,0.29
Tax %,profit-loss,MARUTI,2019,3,0.28
Tax %,profit-loss,MARUTI,2020,3,0.2
Tax %,profit-loss,MARUTI,2021,3,0.18
Tax %,profit-loss,MARUTI,2022,3,0.17
Tax %,profit-loss,MARUTI,2023,3,0.21
Tax %,profit-loss,MARUTI,2024,3,0.23
Net Profit_profit-loss,profit-loss,MARUTI,2013,3,2470.0
Net Profit_profit-loss,profit-loss,MARUTI,2014,3,2854.0
Net Profit_profit-loss,profit-loss,MARUTI,2015,3,3809.0
Net Profit_profit-loss,profit-loss,MARUTI,2016,3,5497.0
Net Profit_profit-loss,profit-loss,MARUTI,2017,3,7511.0
Net Profit_profit-loss,profit-loss,MARUTI,2018,3,7881.0
Net Profit_profit-loss,profit-loss,MARUTI,2019,3,7651.0
Net Profit_profit-loss,profit-loss,MARUTI,2020,3,5678.0
Net Profit_profit-loss,profit-loss,MARUTI,2021,3,4389.0
Net Profit_profit-loss,profit-loss,MARUTI,2022,3,3880.0
Net Profit_profit-loss,profit-loss,MARUTI,2023,3,8264.0
Net Profit_profit-loss,profit-loss,MARUTI,2024,3,13488.0
EPS in Rs,profit-loss,MARUTI,2013,3,81.74
EPS in Rs,profit-loss,MARUTI,2014,3,94.44
EPS in Rs,profit-loss,MARUTI,2015,3,126.04
EPS in Rs,profit-loss,MARUTI,2016,3,181.98
EPS in Rs,profit-loss,MARUTI,2017,3,248.61
EPS in Rs,profit-loss,MARUTI,2018,3,260.86
EPS in Rs,profit-loss,MARUTI,2019,3,253.21
EPS in Rs,profit-loss,MARUTI,2020,3,187.9
EPS in Rs,profit-loss,MARUTI,2021,3,145.3
EPS in Rs,profit-loss,MARUTI,2022,3,128.43
EPS in Rs,profit-loss,MARUTI,2023,3,273.56
EPS in Rs,profit-loss,MARUTI,2024,3,429.01
Dividend Payout %,profit-loss,MARUTI,2013,3,0.1
Dividend Payout %,profit-loss,MARUTI,2014,3,0.13
Dividend Payout %,profit-loss,MARUTI,2015,3,0.2
Dividend Payout %,profit-loss,MARUTI,2016,3,0.19
Dividend Payout %,profit-loss,MARUTI,2017,3,0.3
Dividend Payout %,profit-loss,MARUTI,2018,3,0.31
Dividend Payout %,profit-loss,MARUTI,2019,3,0.32
Dividend Payout %,profit-loss,MARUTI,2020,3,0.32
Dividend Payout %,profit-loss,MARUTI,2021,3,0.31
Dividend Payout %,profit-loss,MARUTI,2022,3,0.47
Dividend Payout %,profit-loss,MARUTI,2023,3,0.34
Dividend Payout %,profit-loss,MARUTI,2024,3,0.29
Equity Capital,balance-sheet,MARUTI,2013,3,151.0
Equity Capital,balance-sheet,MARUTI,2014,3,151.0
Equity Capital,balance-sheet,MARUTI,2015,3,151.0
Equity Capital,balance-sheet,MARUTI,2016,3,151.0
Equity Capital,balance-sheet,MARUTI,2017,3,151.0
Equity Capital,balance-sheet,MARUTI,2018,3,151.0
Equity Capital,balance-sheet,MARUTI,2019,3,151.0
Equity Capital,balance-sheet,MARUTI,2020,3,151.0
Equity Capital,balance-sheet,MARUTI,2021,3,151.0
Equity Capital,balance-sheet,MARUTI,2022,3,151.0
Equity Capital,balance-sheet,MARUTI,2023,3,157.0
Equity Capital,balance-sheet,MARUTI,2024,3,157.0
Reserves,balance-sheet,MARUTI,2013,3,18877.0
Reserves,balance-sheet,MARUTI,2014,3,21345.0
Reserves,balance-sheet,MARUTI,2015,3,24167.0
Reserves,balance-sheet,MARUTI,2016,3,30465.0
Reserves,balance-sheet,MARUTI,2017,3,36924.0
Reserves,balance-sheet,MARUTI,2018,3,42408.0
Reserves,balance-sheet,MARUTI,2019,3,46941.0
Reserves,balance-sheet,MARUTI,2020,3,49262.0
Reserves,balance-sheet,MARUTI,2021,3,52350.0
Reserves,balance-sheet,MARUTI,2022,3,55182.0
Reserves,balance-sheet,MARUTI,2023,3,74443.0
Reserves,balance-sheet,MARUTI,2024,3,85479.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2013,3,1569.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2014,3,2004.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2015,3,666.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2016,3,231.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2017,3,484.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2018,3,121.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2019,3,160.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2020,3,184.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2021,3,541.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2022,3,426.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2023,3,1248.0
Borrowings_balance-sheet,balance-sheet,MARUTI,2024,3,119.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2013,3,6920.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2014,3,7975.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2015,3,9492.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2016,3,11879.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2017,3,14402.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2018,3,17568.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2019,3,16717.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2020,3,14031.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2021,3,18335.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2022,3,18896.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2023,3,24258.0
Other Liabilities_balance-sheet,balance-sheet,MARUTI,2024,3,29550.0
Total Liabilities,balance-sheet,MARUTI,2013,3,27517.0
Total Liabilities,balance-sheet,MARUTI,2014,3,31476.0
Total Liabilities,balance-sheet,MARUTI,2015,3,34477.0
Total Liabilities,balance-sheet,MARUTI,2016,3,42726.0
Total Liabilities,balance-sheet,MARUTI,2017,3,51960.0
Total Liabilities,balance-sheet,MARUTI,2018,3,60248.0
Total Liabilities,balance-sheet,MARUTI,2019,3,63969.0
Total Liabilities,balance-sheet,MARUTI,2020,3,63628.0
Total Liabilities,balance-sheet,MARUTI,2021,3,71376.0
Total Liabilities,balance-sheet,MARUTI,2022,3,74656.0
Total Liabilities,balance-sheet,MARUTI,2023,3,100106.0
Total Liabilities,balance-sheet,MARUTI,2024,3,115304.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2013,3,10022.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2014,3,11034.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2015,3,12490.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2016,3,12530.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2017,3,13311.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2018,3,13389.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2019,3,15437.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2020,3,15744.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2021,3,14989.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2022,3,13747.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2023,3,27941.0
Fixed Assets_balance-sheet,balance-sheet,MARUTI,2024,3,27865.0
CWIP,balance-sheet,MARUTI,2013,3,1966.0
CWIP,balance-sheet,MARUTI,2014,3,2640.0
CWIP,balance-sheet,MARUTI,2015,3,1890.0
CWIP,balance-sheet,MARUTI,2016,3,1007.0
CWIP,balance-sheet,MARUTI,2017,3,1252.0
CWIP,balance-sheet,MARUTI,2018,3,2132.0
CWIP,balance-sheet,MARUTI,2019,3,1607.0
CWIP,balance-sheet,MARUTI,2020,3,1415.0
CWIP,balance-sheet,MARUTI,2021,3,1497.0
CWIP,balance-sheet,MARUTI,2022,3,2936.0
CWIP,balance-sheet,MARUTI,2023,3,4143.0
CWIP,balance-sheet,MARUTI,2024,3,7735.0
Investments,balance-sheet,MARUTI,2013,3,7421.0
Investments,balance-sheet,MARUTI,2014,3,10527.0
Investments,balance-sheet,MARUTI,2015,3,13298.0
Investments,balance-sheet,MARUTI,2016,3,20676.0
Investments,balance-sheet,MARUTI,2017,3,29151.0
Investments,balance-sheet,MARUTI,2018,3,36123.0
Investments,balance-sheet,MARUTI,2019,3,37504.0
Investments,balance-sheet,MARUTI,2020,3,37488.0
Investments,balance-sheet,MARUTI,2021,3,42945.0
Investments,balance-sheet,MARUTI,2022,3,42035.0
Investments,balance-sheet,MARUTI,2023,3,49184.0
Investments,balance-sheet,MARUTI,2024,3,57296.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2013,3,8107.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2014,3,7275.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2015,3,6800.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2016,3,8513.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2017,3,8247.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2018,3,8604.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2019,3,9421.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2020,3,8980.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2021,3,11946.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2022,3,15937.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2023,3,18837.0
Other Assets_balance-sheet,balance-sheet,MARUTI,2024,3,22408.0
Total Assets,balance-sheet,MARUTI,2013,3,27517.0
Total Assets,balance-sheet,MARUTI,2014,3,31476.0
Total Assets,balance-sheet,MARUTI,2015,3,34477.0
Total Assets,balance-sheet,MARUTI,2016,3,42726.0
Total Assets,balance-sheet,MARUTI,2017,3,51960.0
Total Assets,balance-sheet,MARUTI,2018,3,60248.0
Total Assets,balance-sheet,MARUTI,2019,3,63969.0
Total Assets,balance-sheet,MARUTI,2020,3,63628.0
Total Assets,balance-sheet,MARUTI,2021,3,71376.0
Total Assets,balance-sheet,MARUTI,2022,3,74656.0
Total Assets,balance-sheet,MARUTI,2023,3,100106.0
Total Assets,balance-sheet,MARUTI,2024,3,115304.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2013,3,4059.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2014,3,4995.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2015,3,6449.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2016,3,8482.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2017,3,10282.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2018,3,11788.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2019,3,6601.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2020,3,3496.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2021,3,8856.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2022,3,1840.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2023,3,10815.0
Cash from Operating Activity_cash-flow,cash-flow,MARUTI,2024,3,16801.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2013,3,-3119.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2014,3,-4997.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2015,3,-4491.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2016,3,-7230.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2017,3,-9173.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2018,3,-8302.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2019,3,-3540.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2020,3,-557.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2021,3,-7291.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2022,3,-239.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2023,3,-8820.0
Cash from Investing Activity_cash-flow,cash-flow,MARUTI,2024,3,-11865.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2013,3,-979.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2014,3,-74.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2015,3,-2004.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2016,3,-1237.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2017,3,-1129.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2018,3,-3436.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2019,3,-2948.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2020,3,-3104.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2021,3,-1545.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2022,3,-1607.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2023,3,-1214.0
Cash from Financing Activity_cash-flow,cash-flow,MARUTI,2024,3,-4062.0
Net Cash Flow,cash-flow,MARUTI,2013,3,-39.0
Net Cash Flow,cash-flow,MARUTI,2014,3,-76.0
Net Cash Flow,cash-flow,MARUTI,2015,3,-45.0
Net Cash Flow,cash-flow,MARUTI,2016,3,16.0
Net Cash Flow,cash-flow,MARUTI,2017,3,-20.0
Net Cash Flow,cash-flow,MARUTI,2018,3,50.0
Net Cash Flow,cash-flow,MARUTI,2019,3,113.0
Net Cash Flow,cash-flow,MARUTI,2020,3,-165.0
Net Cash Flow,cash-flow,MARUTI,2021,3,20.0
Net Cash Flow,cash-flow,MARUTI,2022,3,-6.0
Net Cash Flow,cash-flow,MARUTI,2023,3,780.0
Net Cash Flow,cash-flow,MARUTI,2024,3,874.0
Sales_quarters,quarters,MARUTI,2021,6,17776.0
Sales_quarters,quarters,MARUTI,2021,9,20551.0
Sales_quarters,quarters,MARUTI,2021,12,23253.0
Sales_quarters,quarters,MARUTI,2022,3,26749.0
Sales_quarters,quarters,MARUTI,2022,6,26512.0
Sales_quarters,quarters,MARUTI,2022,9,29942.0
Sales_quarters,quarters,MARUTI,2022,12,29251.0
Sales_quarters,quarters,MARUTI,2023,3,32214.0
Sales_quarters,quarters,MARUTI,2023,6,32535.0
Sales_quarters,quarters,MARUTI,2023,9,37339.0
Sales_quarters,quarters,MARUTI,2023,12,33513.0
Sales_quarters,quarters,MARUTI,2024,3,38471.0
Sales_quarters,quarters,MARUTI,2024,6,35779.0
Expenses_quarters,quarters,MARUTI,2021,6,16958.0
Expenses_quarters,quarters,MARUTI,2021,9,19694.0
Expenses_quarters,quarters,MARUTI,2021,12,21691.0
Expenses_quarters,quarters,MARUTI,2022,3,24320.0
Expenses_quarters,quarters,MARUTI,2022,6,24597.0
